no_mbtree,no_asm,no_cabac,no_scenecut,Aq_strength,Bframes,Qcomp,Qp,Ref,Rc_lookahead,B_bias,Threads,Keyint,Crf,Scenecut,Seek,Ipratio,PSNR-
0,0,0,1,1.5,9,0.1,18,3,99,-100,112,1000,10.2,46,0,1.6,52.195
1,0,0,0,0.6,21,0.6,19,9,173,58,90,713,33.9,88,0,0.7,41.551
1,0,0,0,0.3,17,0.6,17,3,39,28,89,406,32.4,20,0,1.3,42.789
0,0,0,0,0.3,17,0.6,17,3,39,28,89,406,32.4,20,0,1.3,41.258
0,0,0,1,0.3,17,0.6,17,3,39,28,89,406,32.4,20,0,1.3,41.258
0,0,1,0,0.3,17,0.6,17,3,39,28,89,406,32.4,20,0,1.3,41.138
0,1,0,0,0.3,17,0.6,17,3,39,28,89,406,32.4,20,0,1.3,41.262
0,0,0,0,0.7,13,0.2,27,4,119,-27,86,526,11.3,80,0,1.3,51.94
1,0,0,0,0.7,13,0.2,27,4,119,-27,86,526,11.3,80,0,1.3,55.881
0,1,0,0,0.7,13,0.2,27,4,119,-27,86,526,11.3,80,0,1.3,51.944
0,0,0,0,0.6,2,0.6,34,9,170,-72,65,559,10.2,11,0,0.9,54.218
0,0,1,0,0.7,13,0.2,27,4,119,-27,86,526,11.3,80,0,1.3,51.856
0,0,0,1,0.7,13,0.2,27,4,119,-27,86,526,11.3,80,0,1.3,51.94
1,0,0,0,0.4,15,0,50,7,62,-96,10,44,18.5,31,0,2,52.177
0,0,0,0,0.4,15,0,50,7,62,-96,10,44,18.5,31,0,2,46.904
0,1,0,0,1.2,20,0.6,41,6,89,-75,72,688,42.4,39,0,1.2,34.396
0,0,0,1,0.4,15,0,50,7,62,-96,10,44,18.5,31,0,2,46.904
0,1,0,0,0.4,15,0,50,7,62,-96,10,44,18.5,31,0,2,46.896
0,0,1,0,0.4,15,0,50,7,62,-96,10,44,18.5,31,0,2,46.814
1,0,0,0,1.2,20,0.6,41,6,89,-75,72,688,42.4,39,0,1.2,37.642
0,0,0,0,1.2,20,0.6,41,6,89,-75,72,688,42.4,39,0,1.2,34.398
0,1,0,0,0.7,20,0.2,23,3,132,59,39,379,29.2,63,0,0.5,41.091
0,0,0,1,0.7,20,0.2,23,3,132,59,39,379,29.2,63,0,0.5,41.084
0,0,0,1,1.2,20,0.6,41,6,89,-75,72,688,42.4,39,0,1.2,34.398
0,0,1,0,1.2,20,0.6,41,6,89,-75,72,688,42.4,39,0,1.2,34.682
0,0,0,0,0.7,20,0.2,23,3,132,59,39,379,29.2,63,0,0.5,41.084
0,1,0,0,0.3,14,0.2,35,7,43,36,12,859,27,100,0,0,28.24
0,0,0,1,0.3,14,0.2,35,7,43,36,12,859,27,100,0,0,28.241
0,0,1,0,0.3,14,0.2,35,7,43,36,12,859,27,100,0,0,28.237
0,0,1,0,0.7,20,0.2,23,3,132,59,39,379,29.2,63,0,0.5,40.967
1,0,0,0,0.7,20,0.2,23,3,132,59,39,379,29.2,63,0,0.5,44.142
0,0,0,1,0.6,2,0.6,34,9,170,-72,65,559,10.2,11,0,0.9,54.218
0,1,0,0,0.6,2,0.6,34,9,170,-72,65,559,10.2,11,0,0.9,54.217
0,0,0,0,0.5,20,0.7,30,0,169,42,36,956,29.2,52,0,0.4,43.319
1,0,0,0,0.5,20,0.7,30,0,169,42,36,956,29.2,52,0,0.4,44.048
1,0,0,0,0.6,2,0.6,34,9,170,-72,65,559,10.2,11,0,0.9,56.47
0,0,1,0,0.6,2,0.6,34,9,170,-72,65,559,10.2,11,0,0.9,54.168
0,1,0,0,0.5,20,0.7,30,0,169,42,36,956,29.2,52,0,0.4,43.312
0,0,1,0,0.5,20,0.7,30,0,169,42,36,956,29.2,52,0,0.4,43.207
0,0,0,1,0.5,20,0.7,30,0,169,42,36,956,29.2,52,0,0.4,43.319
0,0,0,1,1.3,3,0.7,4,0,238,-86,2,757,28.1,75,0,1.1,44.025
0,1,0,0,1.3,3,0.7,4,0,238,-86,2,757,28.1,75,0,1.1,44.024
0,0,0,0,1.3,3,0.7,4,0,238,-86,2,757,28.1,75,0,1.1,44.025
0,0,1,0,1.3,3,0.7,4,0,238,-86,2,757,28.1,75,0,1.1,43.896
1,0,0,0,1.3,3,0.7,4,0,238,-86,2,757,28.1,75,0,1.1,45.609
0,1,0,0,1.9,20,0.3,3,6,22,-26,70,166,35.1,9,0,0.5,37.525
0,0,1,0,1.9,20,0.3,3,6,22,-26,70,166,35.1,9,0,0.5,37.818
0,0,0,1,1.9,20,0.3,3,6,22,-26,70,166,35.1,9,0,0.5,37.477
0,0,0,0,1.9,20,0.3,3,6,22,-26,70,166,35.1,9,0,0.5,37.477
1,0,0,0,1.9,20,0.3,3,6,22,-26,70,166,35.1,9,0,0.5,41.954
0,0,0,1,1.5,6,0.3,34,6,244,82,63,773,16.4,62,0,0.9,49.3
0,1,0,0,1.5,6,0.3,34,6,244,82,63,773,16.4,62,0,0.9,49.296
0,0,1,0,1.5,6,0.3,34,6,244,82,63,773,16.4,62,0,0.9,49.199
0,0,0,0,1.5,6,0.3,34,6,244,82,63,773,16.4,62,0,0.9,49.3
1,0,0,0,1.5,6,0.3,34,6,244,82,63,773,16.4,62,0,0.9,51.686
0,1,0,0,0.3,18,0.5,19,8,123,74,84,706,32.3,32,0,1.3,40.942
0,0,1,0,0.1,18,0.8,23,1,45,-35,42,106,43.8,29,0,0.2,32.404
0,0,0,1,0.1,18,0.8,23,1,45,-35,42,106,43.8,29,0,0.2,33.507
1,0,0,0,1,19,0.8,31,4,26,90,38,700,27.9,45,0,0.1,44.173
0,0,0,0,1,19,0.8,31,4,26,90,38,700,27.9,45,0,0.1,43.542
0,1,0,0,0.1,18,0.8,23,1,45,-35,42,106,43.8,29,0,0.2,33.331
0,0,0,1,1,19,0.8,31,4,26,90,38,700,27.9,45,0,0.1,43.542
0,1,0,0,1,19,0.8,31,4,26,90,38,700,27.9,45,0,0.1,43.548
0,0,1,0,1,19,0.8,31,4,26,90,38,700,27.9,45,0,0.1,43.658
0,0,0,0,0.1,9,0.3,33,7,56,-42,49,683,37.8,18,0,2,36.115
1,0,0,0,0.1,9,0.3,33,7,56,-42,49,683,37.8,18,0,2,40.709
0,0,0,0,1.6,20,0.5,18,6,200,2,34,704,41.5,22,0,0.9,34.404
0,1,0,0,0.1,9,0.3,33,7,56,-42,49,683,37.8,18,0,2,36.117
0,0,0,1,0.1,9,0.3,33,7,56,-42,49,683,37.8,18,0,2,36.115
0,0,1,0,0.1,9,0.3,33,7,56,-42,49,683,37.8,18,0,2,36.221
0,0,1,0,1.6,20,0.5,18,6,200,2,34,704,41.5,22,0,0.9,34.531
1,0,0,0,1.6,20,0.5,18,6,200,2,34,704,41.5,22,0,0.9,37.858
1,0,0,0,0.1,24,0.9,20,0,219,-43,39,951,24.2,21,0,1.5,47.657
0,0,0,0,0.1,24,0.9,20,0,219,-43,39,951,24.2,21,0,1.5,47.162
0,1,0,0,1.6,20,0.5,18,6,200,2,34,704,41.5,22,0,0.9,34.402
0,0,0,1,1.6,20,0.5,18,6,200,2,34,704,41.5,22,0,0.9,34.404
0,0,1,0,0.1,24,0.9,20,0,219,-43,39,951,24.2,21,0,1.5,47.081
0,0,0,1,0.1,24,0.9,20,0,219,-43,39,951,24.2,21,0,1.5,47.162
0,1,0,0,0.1,24,0.9,20,0,219,-43,39,951,24.2,21,0,1.5,47.156
0,0,0,0,1.3,22,0.9,43,5,250,78,21,525,41,98,0,0.3,36.288
1,0,0,0,1.3,22,0.9,43,5,250,78,21,525,41,98,0,0.3,36.727
0,0,1,0,1.3,22,0.9,43,5,250,78,21,525,41,98,0,0.3,36.229
0,0,0,1,1.3,22,0.9,43,5,250,78,21,525,41,98,0,0.3,36.288
0,1,0,0,1.3,22,0.9,43,5,250,78,21,525,41,98,0,0.3,36.274
0,0,0,0,0.8,21,0.3,40,1,77,-70,80,100,26.7,29,0,0.4,42.782
1,0,0,0,0.8,21,0.3,40,1,77,-70,80,100,26.7,29,0,0.4,46.845
0,0,0,1,0.8,21,0.3,40,1,77,-70,80,100,26.7,29,0,0.4,42.782
0,0,1,0,0.8,21,0.3,40,1,77,-70,80,100,26.7,29,0,0.4,42.795
0,0,0,0,1,15,0.7,43,9,138,18,115,200,33,54,0,1.8,41.515
0,1,0,0,0.8,21,0.3,40,1,77,-70,80,100,26.7,29,0,0.4,42.79
1,0,0,0,1,15,0.7,43,9,138,18,115,200,33,54,0,1.8,42.596
0,0,1,0,1,15,0.7,43,9,138,18,115,200,33,54,0,1.8,41.427
0,1,0,0,1,15,0.7,43,9,138,18,115,200,33,54,0,1.8,41.535
0,0,0,1,1,15,0.7,43,9,138,18,115,200,33,54,0,1.8,41.515
1,0,0,0,1.4,21,0.9,24,7,78,12,90,718,19.2,87,0,0.5,50.179
0,0,0,0,1.4,21,0.9,24,7,78,12,90,718,19.2,87,0,0.5,49.895
0,0,0,1,1.4,21,0.9,24,7,78,12,90,718,19.2,87,0,0.5,49.895
0,0,1,0,1.4,21,0.9,24,7,78,12,90,718,19.2,87,0,0.5,49.803
0,1,0,0,0.2,7,1,36,4,12,-87,96,872,28.9,20,0,1.2,44.449
0,0,0,0,0,14,0.1,42,3,160,90,61,879,27.7,41,0,0.8,41.675
1,0,0,0,0,14,0.1,42,3,160,90,61,879,27.7,41,0,0.8,45.008
0,0,0,0,0.2,7,1,36,4,12,-87,96,872,28.9,20,0,1.2,44.432
0,0,1,0,0.2,7,1,36,4,12,-87,96,872,28.9,20,0,1.2,44.385
0,0,0,1,0.2,7,1,36,4,12,-87,96,872,28.9,20,0,1.2,44.432
0,0,0,1,1.8,17,0.9,37,6,31,100,87,985,33.7,31,0,0.8,41.132
0,1,0,0,1.8,17,0.9,37,6,31,100,87,985,33.7,31,0,0.8,41.144
1,0,0,0,0.2,7,1,36,4,12,-87,96,872,28.9,20,0,1.2,44.432
1,0,0,0,1.8,17,0.9,37,6,31,100,87,985,33.7,31,0,0.8,41.436
0,0,0,0,1.8,17,0.9,37,6,31,100,87,985,33.7,31,0,0.8,41.132
0,0,1,0,1.8,17,0.9,37,6,31,100,87,985,33.7,31,0,0.8,41.037
0,0,0,1,0.3,6,0,47,7,54,-74,18,2,41.7,60,0,0.7,29.982
0,0,1,0,0.3,6,0,47,7,54,-74,18,2,41.7,60,0,0.7,31.227
0,1,0,0,0.3,6,0,47,7,54,-74,18,2,41.7,60,0,0.7,29.861
1,0,0,0,0.3,6,0,47,7,54,-74,18,2,41.7,60,0,0.7,37.012
0,0,0,0,0.3,6,0,47,7,54,-74,18,2,41.7,60,0,0.7,29.982
0,0,1,0,0,7,0.3,7,7,22,89,27,591,22.9,55,0,0.4,45.463
0,0,0,0,0,7,0.3,7,7,22,89,27,591,22.9,55,0,0.4,45.56
0,1,0,0,0,7,0.3,7,7,22,89,27,591,22.9,55,0,0.4,45.557
0,0,0,1,0,7,0.3,7,7,22,89,27,591,22.9,55,0,0.4,45.56
0,1,0,0,1.4,21,0.9,24,7,78,12,90,718,19.2,87,0,0.5,49.895
1,0,0,0,0,7,0.3,7,7,22,89,27,591,22.9,55,0,0.4,47.868
0,0,0,1,0.3,18,0.5,19,8,123,74,84,706,32.3,32,0,1.3,40.961
0,0,1,0,0.3,18,0.5,19,8,123,74,84,706,32.3,32,0,1.3,40.804
0,0,0,0,0.3,18,0.5,19,8,123,74,84,706,32.3,32,0,1.3,40.961
1,0,0,0,0.3,18,0.5,19,8,123,74,84,706,32.3,32,0,1.3,42.71
0,1,0,0,0,14,0.1,42,3,160,90,61,879,27.7,41,0,0.8,41.669
0,0,0,1,0,14,0.1,42,3,160,90,61,879,27.7,41,0,0.8,41.675
0,0,1,0,0,14,0.1,42,3,160,90,61,879,27.7,41,0,0.8,41.482
0,0,0,0,0.1,18,0.8,23,1,45,-35,42,106,43.8,29,0,0.2,33.507
1,0,0,0,0.1,18,0.8,23,1,45,-35,42,106,43.8,29,0,0.2,35.616
0,0,0,1,0.2,16,0.4,12,5,108,-81,15,819,45.2,57,0,0.4,29.641
0,1,0,0,0.2,16,0.4,12,5,108,-81,15,819,45.2,57,0,0.4,29.618
0,0,0,0,1.1,4,0.3,8,6,93,44,79,682,37.2,7,0,1.4,36.551
1,0,0,0,1.1,4,0.3,8,6,93,44,79,682,37.2,7,0,1.4,40.411
0,0,1,0,1.1,4,0.3,8,6,93,44,79,682,37.2,7,0,1.4,36.614
0,1,0,0,1.1,4,0.3,8,6,93,44,79,682,37.2,7,0,1.4,36.523
0,0,0,1,1.1,4,0.3,8,6,93,44,79,682,37.2,7,0,1.4,36.551
1,0,0,0,0.4,7,0.9,43,0,97,-95,36,936,13.5,14,0,0.9,53.886
0,0,0,0,0.4,7,0.9,43,0,97,-95,36,936,13.5,14,0,0.9,53.188
0,0,0,0,0.7,15,0.9,21,4,2,-74,14,4,24.6,97,0,1.9,48.766
0,0,0,1,0.7,15,0.9,21,4,2,-74,14,4,24.6,97,0,1.9,48.766
0,0,1,0,0.7,15,0.9,21,4,2,-74,14,4,24.6,97,0,1.9,48.677
0,1,0,0,0.7,15,0.9,21,4,2,-74,14,4,24.6,97,0,1.9,48.767
0,0,0,0,1.4,18,1,41,0,91,-7,35,926,35,97,0,1.2,40.785
0,0,1,0,1.4,18,1,41,0,91,-7,35,926,35,97,0,1.2,40.632
0,0,0,1,1.4,18,1,41,0,91,-7,35,926,35,97,0,1.2,40.785
0,1,0,0,1.4,18,1,41,0,91,-7,35,926,35,97,0,1.2,40.781
0,0,0,0,0.6,3,0.7,19,3,118,-13,63,761,36.3,89,0,1,39.13
1,0,0,0,0.6,3,0.7,19,3,118,-13,63,761,36.3,89,0,1,40.794
0,0,1,0,0.4,7,0.9,43,0,97,-95,36,936,13.5,14,0,0.9,53.166
0,0,0,1,0.4,7,0.9,43,0,97,-95,36,936,13.5,14,0,0.9,53.188
0,1,0,0,0.4,7,0.9,43,0,97,-95,36,936,13.5,14,0,0.9,53.189
1,0,0,0,1.4,18,1,41,0,91,-7,35,926,35,97,0,1.2,40.785
0,0,0,0,0.2,22,0,13,9,16,-53,19,636,28.9,31,0,0.1,38.336
0,0,1,0,0.2,22,0,13,9,16,-53,19,636,28.9,31,0,0.1,39.096
1,0,0,0,0.2,22,0,13,9,16,-53,19,636,28.9,31,0,0.1,45.484
0,1,0,0,0.6,3,0.7,19,3,118,-13,63,761,36.3,89,0,1,39.144
0,0,1,0,0.6,3,0.7,19,3,118,-13,63,761,36.3,89,0,1,39.044
0,0,0,1,0.6,3,0.7,19,3,118,-13,63,761,36.3,89,0,1,39.13
0,0,1,0,1.2,12,0.9,48,9,81,-35,82,47,18.7,26,0,0.5,50.006
0,0,0,1,1.2,12,0.9,48,9,81,-35,82,47,18.7,26,0,0.5,50.074
0,0,0,0,1.2,12,0.9,48,9,81,-35,82,47,18.7,26,0,0.5,50.074
1,0,0,0,1.2,12,0.9,48,9,81,-35,82,47,18.7,26,0,0.5,50.67
0,0,0,1,0.2,22,0,13,9,16,-53,19,636,28.9,31,0,0.1,38.336
0,1,0,0,0.2,22,0,13,9,16,-53,19,636,28.9,31,0,0.1,38.341
0,1,0,0,1.3,22,0.4,6,6,124,94,111,905,26.8,60,0,1.5,43.826
0,0,0,1,1.3,22,0.4,6,6,124,94,111,905,26.8,60,0,1.5,43.83
0,0,1,0,1.3,22,0.4,6,6,124,94,111,905,26.8,60,0,1.5,43.663
0,0,0,0,1.3,22,0.4,6,6,124,94,111,905,26.8,60,0,1.5,43.83
1,0,0,0,1.3,22,0.4,6,6,124,94,111,905,26.8,60,0,1.5,45.779
0,1,0,0,1.2,12,0.9,48,9,81,-35,82,47,18.7,26,0,0.5,50.075
0,0,0,0,1.7,20,0,15,2,237,73,16,895,38.6,90,0,0.4,33.355
0,1,0,0,0.3,19,0.3,49,9,31,-84,10,377,28,54,0,0.9,42.365
0,0,0,1,0.3,19,0.3,49,9,31,-84,10,377,28,54,0,0.9,42.367
0,0,1,0,0.3,19,0.3,49,9,31,-84,10,377,28,54,0,0.9,42.34
0,0,0,0,0.3,19,0.3,49,9,31,-84,10,377,28,54,0,0.9,42.367
1,0,0,0,0.3,19,0.3,49,9,31,-84,10,377,28,54,0,0.9,46.258
0,0,0,1,1.7,20,0,15,2,237,73,16,895,38.6,90,0,0.4,33.355
0,1,0,0,1.7,20,0,15,2,237,73,16,895,38.6,90,0,0.4,33.342
0,0,0,0,0.9,19,0.5,36,4,194,-79,41,218,39.9,84,0,1.9,36.01
1,0,0,0,0.9,19,0.5,36,4,194,-79,41,218,39.9,84,0,1.9,39.534
1,0,0,0,1.7,20,0,15,2,237,73,16,895,38.6,90,0,0.4,38.874
0,0,1,0,1.7,20,0,15,2,237,73,16,895,38.6,90,0,0.4,33.597
0,1,0,0,0.9,19,0.5,36,4,194,-79,41,218,39.9,84,0,1.9,35.987
0,0,0,0,0.3,1,0.8,12,1,101,-23,72,916,13.4,64,0,2,53.162
1,0,0,0,0.3,1,0.8,12,1,101,-23,72,916,13.4,64,0,2,54.105
0,0,1,0,0.9,19,0.5,36,4,194,-79,41,218,39.9,84,0,1.9,36.093
0,0,0,1,0.9,19,0.5,36,4,194,-79,41,218,39.9,84,0,1.9,36.01
1,0,0,0,0,17,0.8,42,6,239,84,78,164,26.4,8,0,0.2,45.642
0,0,0,0,0,17,0.8,42,6,239,84,78,164,26.4,8,0,0.2,45.202
0,0,1,0,0.3,1,0.8,12,1,101,-23,72,916,13.4,64,0,2,53.111
0,1,0,0,0.3,1,0.8,12,1,101,-23,72,916,13.4,64,0,2,53.157
0,0,0,1,0.3,1,0.8,12,1,101,-23,72,916,13.4,64,0,2,53.162
0,0,0,0,0.2,16,0.4,12,5,108,-81,15,819,45.2,57,0,0.4,29.641
1,0,0,0,0.2,16,0.4,12,5,108,-81,15,819,45.2,57,0,0.4,35.911
0,0,1,0,0.2,16,0.4,12,5,108,-81,15,819,45.2,57,0,0.4,30.704
0,0,0,1,0,17,0.8,42,6,239,84,78,164,26.4,8,0,0.2,45.202
0,0,1,0,0,17,0.8,42,6,239,84,78,164,26.4,8,0,0.2,45.125
0,1,0,0,0,17,0.8,42,6,239,84,78,164,26.4,8,0,0.2,45.192
0,0,0,0,0.8,23,0.4,21,2,215,53,105,19,49.7,88,0,0.4,23.922
0,1,0,0,1.2,2,0.5,37,5,194,15,52,277,26.7,76,0,1.4,44.541
0,0,0,1,1.2,2,0.5,37,5,194,15,52,277,26.7,76,0,1.4,44.543
0,0,1,0,1.2,2,0.5,37,5,194,15,52,277,26.7,76,0,1.4,44.452
0,0,1,0,0.8,23,0.4,21,2,215,53,105,19,49.7,88,0,0.4,23.998
1,0,0,0,0.8,23,0.4,21,2,215,53,105,19,49.7,88,0,0.4,30.405
0,1,0,0,0.3,8,0.3,10,0,23,-36,15,431,25.2,61,0,1.1,44.365
0,0,0,1,0.3,8,0.3,10,0,23,-36,15,431,25.2,61,0,1.1,44.363
0,0,1,0,0.3,8,0.3,10,0,23,-36,15,431,25.2,61,0,1.1,44.243
0,0,0,0,0.3,8,0.3,10,0,23,-36,15,431,25.2,61,0,1.1,44.363
0,0,0,0,1.2,2,0.5,37,5,194,15,52,277,26.7,76,0,1.4,44.543
1,0,0,0,1.2,2,0.5,37,5,194,15,52,277,26.7,76,0,1.4,46.304
1,0,0,0,0.1,9,0.7,47,3,155,-50,53,95,43.9,23,0,0.1,35.122
0,0,0,0,0.1,9,0.7,47,3,155,-50,53,95,43.9,23,0,0.1,29.833
0,1,0,0,0.4,8,0.4,42,8,210,-66,109,150,12.4,33,0,1.5,52.245
0,0,0,1,0.1,9,0.7,47,3,155,-50,53,95,43.9,23,0,0.1,29.833
0,1,0,0,0.1,9,0.7,47,3,155,-50,53,95,43.9,23,0,0.1,29.797
0,0,1,0,0.1,9,0.7,47,3,155,-50,53,95,43.9,23,0,0.1,30.308
0,0,0,0,0.4,8,0.4,42,8,210,-66,109,150,12.4,33,0,1.5,52.248
1,0,0,0,0.4,8,0.4,42,8,210,-66,109,150,12.4,33,0,1.5,55.421
0,0,0,1,0.8,23,0.4,21,2,215,53,105,19,49.7,88,0,0.4,23.922
0,1,0,0,0.8,23,0.4,21,2,215,53,105,19,49.7,88,0,0.4,23.854
0,0,1,0,0.4,8,0.4,42,8,210,-66,109,150,12.4,33,0,1.5,52.18
0,0,0,1,0.4,8,0.4,42,8,210,-66,109,150,12.4,33,0,1.5,52.248
1,0,0,0,0.7,15,0.9,21,4,2,-74,14,4,24.6,97,0,1.9,49.566
0,0,0,0,1.9,3,0.2,32,0,31,-63,114,42,27.1,80,0,1.9,42.686
1,0,0,0,1.9,3,0.2,32,0,31,-63,114,42,27.1,80,0,1.9,47.078
0,0,1,0,1,6,0.7,43,5,120,90,64,656,22.7,79,0,1.6,47.442
0,0,0,1,1,6,0.7,43,5,120,90,64,656,22.7,79,0,1.6,47.53
0,0,0,0,1,6,0.7,43,5,120,90,64,656,22.7,79,0,1.6,47.53
1,0,0,0,1,6,0.7,43,5,120,90,64,656,22.7,79,0,1.6,48.335
0,0,0,1,0.3,23,0.9,14,5,76,45,4,254,47.5,12,0,0.3,31.689
0,1,0,0,0.3,23,0.9,14,5,76,45,4,254,47.5,12,0,0.3,31.68
0,0,0,0,0.3,23,0.9,14,5,76,45,4,254,47.5,12,0,0.3,31.689
0,0,1,0,0.3,23,0.9,14,5,76,45,4,254,47.5,12,0,0.3,31.719
1,0,0,0,0.3,23,0.9,14,5,76,45,4,254,47.5,12,0,0.3,32.241
0,1,0,0,1.9,3,0.2,32,0,31,-63,114,42,27.1,80,0,1.9,42.69
0,0,1,0,1.9,3,0.2,32,0,31,-63,114,42,27.1,80,0,1.9,42.59
0,0,0,1,1.9,3,0.2,32,0,31,-63,114,42,27.1,80,0,1.9,42.686
0,0,0,1,0.5,1,0.3,43,3,57,24,46,716,22.1,27,0,2,46.438
0,0,1,0,0.5,1,0.3,43,3,57,24,46,716,22.1,27,0,2,46.331
0,0,0,0,0,11,0.9,26,5,222,-16,47,641,41.6,84,0,1.9,36.638
0,1,0,0,0.5,1,0.3,43,3,57,24,46,716,22.1,27,0,2,46.44
1,0,0,0,0.5,1,0.3,43,3,57,24,46,716,22.1,27,0,2,49.112
0,0,0,0,0.5,1,0.3,43,3,57,24,46,716,22.1,27,0,2,46.438
0,0,1,0,1.2,14,0.3,3,9,219,-78,33,650,11.2,28,0,1.2,52.392
0,0,0,0,1.2,14,0.3,3,9,219,-78,33,650,11.2,28,0,1.2,52.465
0,1,0,0,1.2,14,0.3,3,9,219,-78,33,650,11.2,28,0,1.2,52.464
0,0,0,1,1.2,14,0.3,3,9,219,-78,33,650,11.2,28,0,1.2,52.465
0,1,0,0,1,6,0.7,43,5,120,90,64,656,22.7,79,0,1.6,47.531
1,0,0,0,1.2,14,0.3,3,9,219,-78,33,650,11.2,28,0,1.2,56.332
0,1,0,0,0.9,4,0.4,50,1,7,-3,126,15,18.7,77,0,1.8,48.72
1,0,0,0,0.3,8,0.3,10,0,23,-36,15,431,25.2,61,0,1.1,47.614
0,0,0,0,0.9,4,0.4,50,1,7,-3,126,15,18.7,77,0,1.8,48.721
0,0,1,0,0.9,4,0.4,50,1,7,-3,126,15,18.7,77,0,1.8,48.608
0,0,0,1,0.9,4,0.4,50,1,7,-3,126,15,18.7,77,0,1.8,48.721
0,0,0,1,0,11,0.9,26,5,222,-16,47,641,41.6,84,0,1.9,36.638
0,1,0,0,0,11,0.9,26,5,222,-16,47,641,41.6,84,0,1.9,36.659
1,0,0,0,0.9,4,0.4,50,1,7,-3,126,15,18.7,77,0,1.8,51.308
1,0,0,0,0,11,0.9,26,5,222,-16,47,641,41.6,84,0,1.9,37.455
0,0,1,0,0,11,0.9,26,5,222,-16,47,641,41.6,84,0,1.9,36.431
0,1,0,1,2,3,0.1,16,7,63,-79,116,978,40.3,22,0,1.6,32.802
0,1,1,0,2,3,0.1,16,7,63,-79,116,978,40.3,22,0,1.6,33.173
1,1,0,0,2,3,0.1,16,7,63,-79,116,978,40.3,22,0,1.6,39.6
0,0,1,1,2,3,0.1,16,7,63,-79,116,978,40.3,22,0,1.6,33.153
0,1,0,1,0.6,25,0.4,11,8,28,70,75,818,28.3,25,0,1.8,42.861
1,0,1,0,2,3,0.1,16,7,63,-79,116,978,40.3,22,0,1.6,39.372
1,0,0,1,2,3,0.1,16,7,63,-79,116,978,40.3,22,0,1.6,39.596
1,0,1,0,0.6,25,0.4,11,8,28,70,75,818,28.3,25,0,1.8,44.826
1,0,0,1,0.6,25,0.4,11,8,28,70,75,818,28.3,25,0,1.8,44.922
0,0,1,1,0.6,25,0.4,11,8,28,70,75,818,28.3,25,0,1.8,42.716
1,1,0,0,0.6,25,0.4,11,8,28,70,75,818,28.3,25,0,1.8,44.922
0,1,1,0,0.6,25,0.4,11,8,28,70,75,818,28.3,25,0,1.8,42.702
1,0,0,1,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,55.421
1,0,1,0,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,55.384
1,1,0,0,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,55.423
0,0,1,1,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,53.239
0,1,0,1,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,53.29
0,1,1,0,0.8,12,0.5,24,6,117,97,33,818,10,64,0,1.4,53.238
0,1,0,1,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,30.259
0,1,1,0,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,30.371
1,1,0,0,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,32.368
0,0,1,1,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,30.392
1,0,0,1,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,32.378
1,0,1,0,0.2,16,0.6,7,4,165,95,2,168,49.4,2,0,1.7,32.233
0,0,1,1,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,50.579
1,0,0,1,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,52.859
1,0,1,0,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,52.825
1,0,1,0,1.9,13,0.3,14,8,109,28,101,451,37.8,46,0,0.6,39.511
0,1,1,0,1,19,0,47,0,89,-35,126,551,16.3,81,0,1.3,48.218
0,1,0,1,1,19,0,47,0,89,-35,126,551,16.3,81,0,1.3,48.329
0,1,0,1,1.9,13,0.3,14,8,109,28,101,451,37.8,46,0,0.6,35.892
1,1,0,0,1.9,13,0.3,14,8,109,28,101,451,37.8,46,0,0.6,39.721
0,1,1,0,1.9,13,0.3,14,8,109,28,101,451,37.8,46,0,0.6,36.198
1,0,0,1,1.9,13,0.3,14,8,109,28,101,451,37.8,46,0,0.6,39.718
0,0,1,1,1.9,13,0.3,14,8,109,28,101,451,37.8,46,0,0.6,36.172
0,1,1,0,1.7,14,0.1,46,5,236,13,94,434,12.3,58,0,1,50.601
0,1,0,1,1.7,14,0.1,46,5,236,13,94,434,12.3,58,0,1,50.704
1,0,0,1,1,19,0,47,0,89,-35,126,551,16.3,81,0,1.3,52.968
1,0,1,0,1,19,0,47,0,89,-35,126,551,16.3,81,0,1.3,52.926
1,1,0,0,1,19,0,47,0,89,-35,126,551,16.3,81,0,1.3,52.968
0,0,1,1,1,19,0,47,0,89,-35,126,551,16.3,81,0,1.3,48.218
0,1,1,0,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,50.58
1,1,0,0,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,52.865
0,1,0,1,0.3,19,0.4,10,5,193,40,110,105,13.7,66,0,0.2,50.649
