label,fault,system,error,use,model,toler,method,detect,network,test,softwar,propos,base,defect,algorithm,control,paper,data,correct,diagnosi,techniqu,design,approach,result,present,applic,perform,analysi,simul,power,time,process,develop,circuit,effect,code,gener,distribut,comput,new,measur,implement,failur,current,reliabl,bas,scheme,oper,high,improv,Title
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,1,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,A new audio skew detection and correction algorithm
0,0,3,2,2,0,0,0,0,3,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A Real Time Network Game System Based on Retransmission of N-based Game Command History for Revising Packet Errors
0,0,0,3,3,2,0,15,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,The studying of combined power-load forecasting by error evaluation standard based on RBF network and SVM method
0,0,0,3,2,0,0,1,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Error Prediction Based Redundancy Control for Robust Transmission of Video Over Wireless Links
0,4,2,0,2,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,1,3,1,1,0,0,0,1,0,2,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,Fault Identification in Distribution Lines Using Intelligent Systems and Statistical Methods
0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Analysis of Stator Winding Inter-Turn Short-Circuit Faults in Induction Machines for Identification of the Faulty Phase
0,12,1,0,0,0,0,5,0,8,0,1,1,7,0,0,0,0,1,0,7,0,0,0,3,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Application on Virtual Instrument and Neural Networks in the Fault Diagnosis
0,0,0,0,3,1,0,5,0,0,0,0,0,1,0,0,0,1,0,4,0,0,1,0,5,0,0,0,2,2,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,2,1,0,1,Skull Mechanics Study of PI Procedure Plan for Craniosynostosis Correction Based on Finite Element Method
0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,0,0,1,0,0,3,2,1,0,1,1,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,An automated methodology to diagnose geometric defect in the EEPROM cell
0,0,2,0,9,0,0,3,1,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Comparison of detection of perfusion defects in SPECT for different reconstruction strategies using polar map quantitation
0,5,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,"""That one's gotta work"" Mars Odyssey's use of a fault tree driven risk assessment process"
0,5,3,0,0,3,0,0,1,0,0,0,2,1,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,On-line fault diagnosis in a Petri Net framework
0,4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Analyzing the effectiveness of fault hardening procedures
0,6,2,0,3,2,0,0,1,0,0,0,1,1,0,0,1,3,0,0,0,1,0,0,1,0,0,0,1,2,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DC converter based fault analysis using simulink and RTDS
0,3,2,0,1,0,0,6,1,3,0,0,0,1,0,0,2,1,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A comparison of neural networks and model-based methods applied for fault diagnosis of electro-hydraulic control systems
0,2,3,0,0,0,0,1,0,1,0,1,0,3,0,0,0,2,0,0,2,0,2,0,1,2,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Research on Engine Fault Diagnosis and Realization of Intelligent Analysis System
0,0,2,5,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Reaction to errors in robot systems
0,0,3,7,0,0,0,1,1,0,3,1,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Virtual measuring system of the geometric error based on LabView
0,3,0,0,0,3,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,3,1,0,0,Tolerating faults while maximizing reward
0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Analysis of exception fault types based on AspectJ
0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,1,0,0,2,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Improved WNN to Rotating Machinery Fault Diagnosis
0,3,3,0,1,2,0,1,0,8,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Research on Multi-function Fault Management System Model Based on SNMP
0,2,4,0,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,Fault ride-through of fully enclosed squirrel-cage induction generators for wind farms in Thailand
0,1,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,A Reinforcement Learning Approach to Automatic Error Recovery
0,1,8,0,1,4,1,0,0,0,0,0,1,0,0,1,0,1,4,0,0,1,0,0,3,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,5,0,2,0,0,0,0,1,Failure Prediction Models for Proactive Fault Tolerance within Storage Systems
0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,Implementation of the induction machine broken-bars fault diagnosing instrument using TMS320 digital signal processor
0,3,0,0,1,3,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,A Model of Dual Stator Winding Induction Machine in case of Stator and Rotor Faults for Diagnosis Purpose
0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Dynamic detection of access errors and illegal references in RTSJ
0,4,3,0,1,0,0,2,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,Transmission line fault classification based on wavelet singular entropy and artificial immune recognition system algorithm
0,8,0,0,3,0,0,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,Identification of ground faults according to the analysis of electromagnetic fields of MV lines
0,4,0,0,4,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Fault-tolerant adaptive and minimal routing in mesh-connected multicomputers using extended safety levels
0,0,0,6,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,Study on the tooth profile and meshing equation of the anti-backlash double-roller enveloping hourglass worm with errors
0,3,4,0,1,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,1,0,1,0,0,3,2,0,0,1,2,0,0,0,0,0,1,0,Optimistic Replication Approach for Transactional Mobile Agent Fault Tolerance
0,2,1,0,0,0,0,0,0,6,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Neural networks for fault-prediction in a telecommunications network
0,5,0,1,1,0,2,0,0,0,0,0,2,4,0,0,0,1,5,0,0,0,1,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,Fault-Tolerant Middleware for Grid Computing
0,0,0,0,0,5,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Analysis of software quality cost modelings industrial applicability with focus on defect estimation
0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Comprehensive Analysis of Performance Fault-Tolerance and Scalability in Grid Resource Management System
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,A Task-Based Fault-Tolerance Mechanism to Hierarchical Master/Worker with Divisible Tasks
0,0,2,3,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,The electronic capacitive voltage transformers error characteristics research and parameter optimization design
0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,McEliece/Niederreiter PKC: Sensitivity to Fault Injection
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Transient Fault Response of Grid Connected Wind Electric Generators
0,3,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fault tolerant permanent magnet machines used in automobile applications
0,4,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Error Recovery Problems
0,4,2,0,0,1,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,Confirming the reliability and safety of MV distribution network including DG applying protection applications for earth faults
0,4,3,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,PSC-PWM in fault tolerant drive system for EMA operation
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,An experimental study of soft errors in microprocessors
0,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,2,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A method and a GUI for the creation of azimuth-track level-pointing-error corrections
0,0,0,0,0,0,0,1,0,0,2,2,0,0,4,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The analysis and research on defect results of software localization testing
0,4,2,0,1,3,0,1,1,0,0,0,2,2,0,0,1,1,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,On-line Fault Diagnosis Model of the Hydropower Units Based on MAS
0,4,3,0,0,0,0,2,0,0,8,2,0,0,0,0,0,1,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,The fault-tolerant design and fault injection test for embedded software
0,3,3,0,0,1,0,1,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,5,0,0,1,0,0,0,Current Sensor Fault-Tolerant Control for WECS With DFIG
0,8,0,0,1,0,0,10,5,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Physical layer redundancy method for fault-tolerant networks
0,0,0,0,3,0,0,1,2,0,0,0,1,1,0,1,0,0,0,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Automatic detection and correction for glossy reflections in digital photograph
0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Fixed series compensation protection evaluation using transmission lines faults simulations
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sampling Error Estimation in High-Speed Sampling Systems Introduced by the Presence of Phase Noise in the Sampling Clock
0,2,0,0,2,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,Using thermal analysis to enhance fault isolation techniques
0,8,0,0,1,0,0,0,0,3,0,0,2,2,0,2,0,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Analog Circuit Fault Diagnosis Based on RBF Neural Network Optimized by PSO Algorithm
0,0,0,0,1,2,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,1,1,0,4,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Effect of defects on thermal performance of carbon nanotube investigated by molecular dynamics simulation
0,0,0,1,2,1,0,0,0,0,1,0,2,0,0,1,0,1,4,0,0,3,0,0,1,1,0,1,0,4,0,2,1,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,Simulated SMOS Levels 2 and 3 Products: The Effect of Introducing ARGO Data in the Processing Chain and Its Impact on the Error Induced by the Vicinity of the Coast
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Extended Ocean Salinity Error Budget Analysis within the SMOS Mission
0,3,4,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,7,0,1,0,0,3,0,0,Space shuttle fault tolerance: Analog and digital teamwork
0,5,2,1,1,0,0,3,2,0,10,4,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,Fault Evaluator: A tool for experimental investigation of effectiveness in software testing
0,0,0,0,2,0,0,0,2,0,1,0,0,2,0,2,0,1,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Vietnamese spelling detection and correction using Bi-gram Minimum Edit Distance SoundEx algorithms with some additional heuristics
0,8,5,0,0,2,0,1,0,1,1,0,1,5,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Remote Fault Diagnosis Based on Virtual Instrument Technology
0,0,3,0,1,4,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,0,1,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,A Fault-tolerance Framework for Distributed Component Systems
0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,The coupling correction system at RHIC: results for the RUN 2000 and plans for 2001
0,0,0,0,2,1,0,0,7,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,Middleware-Based Failure Detection and Recovery Services for Fault-Tolerant E-services
0,0,0,5,2,0,0,0,0,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,5,0,0,0,Layer-weighted unequal error protection for scalable video coding extension of H.264/AVC
0,2,2,0,1,0,1,1,0,0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A Novel Intelligent Algorithm for Fault-Tolerant Task Scheduling in Real-Time Multiprocessor Systems
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Predicting the severity of a reported bug
0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,The impact of technology scaling on soft error rate performance and limits to the efficacy of error correction
0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,4,Fault Slip Through measurement in software development process
0,9,3,1,1,3,0,3,1,0,2,0,0,1,0,3,0,0,5,0,4,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Fault diagnosis using Neuro-Fuzzy Transductive Inference algorithm
0,1,2,4,2,0,1,3,0,0,0,0,3,0,0,0,0,1,0,0,0,3,0,0,1,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Estimating Error-probability and its Application for Optimizing Roll-back Recovery with Checkpointing
0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,An error tolerant software equipment for human DNA characterization
0,0,1,0,2,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,Statistical classification of raw textile defects
0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,Optimal sensor location for robust fault detection
0,0,3,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,Position-Error Based Schemes for Bilateral Teleoperation with Time Delay: Theory and Experiments
0,5,2,0,0,0,4,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,0,4,0,0,Flexible power converters for the fault tolerant operation of Micro-Grids
0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,8,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Design of a High Performance Digital Architecture for Real-Time Correction of Radial Lens Distortion
0,0,0,0,3,0,0,3,0,0,0,0,0,1,3,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,The use of historical defect imagery for yield learning
0,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,0,1,0,0,0,1,0,3,0,0,0,0,2,0,0,6,0,0,5,0,0,0,1,0,0,0,0,0,Data Mining and Analysis of Tree-Caused Faults in Power Distribution Systems
0,2,4,0,2,1,2,0,0,0,0,0,2,2,0,1,0,4,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Modeling of fault-tolerant mobile agents execution in distributed systems
0,2,4,1,3,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Geometric Approach to Fault Detection and Isolation in Multivariate Dynamical Systems
0,2,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,5,3,0,1,3,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,An investigation of MML methods for fault diagnosis in mobile robots
0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,3,1,Characterization of Gain Enhanced In-Field Defects in Digital Imagers
0,4,0,0,1,0,0,2,0,3,0,0,1,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fault diagnosis based on radial basis function neural network in analog circuits
0,0,0,0,3,0,0,3,0,0,0,2,2,1,5,0,0,2,3,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Understanding the sources of software defects: a filtering approach
0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,Measuring Gain Imbalance and Quadrature Error in WiMAX Transmitters
0,4,3,0,2,0,0,2,2,0,2,0,0,1,0,0,2,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,Using a square-wave signal for fault diagnosis of analog parts of mixed-signal embedded systems controlled by microcontrollers
0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,An Error Driven Pid Controller for Maximum Utilization of Photovoltaic Powered PMDC Motor Drives
0,3,2,0,0,0,3,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,A COTS wrapping toolkit for fault tolerant applications under Windows NT
0,0,1,3,3,0,0,1,3,0,0,1,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,Soft error detection and correction for FFT based convolution using different block lengths
0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Classification and remediation of electrical faults in the switched reluctance drive
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Applications of the Fault-Tolerance Best-Effort Multicast Algorithm
0,1,2,6,2,0,2,0,4,0,0,0,0,1,0,1,0,2,0,2,0,7,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,A comparison of algorithm-based fault tolerance and traditional redundant self-checking for SEU mitigation
0,0,4,4,4,0,0,0,0,0,0,0,1,3,0,0,2,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,1,1,Computer vision based offset error computation for web printing machines using FPGA
0,0,0,0,2,1,0,4,0,0,1,0,0,0,0,2,0,1,1,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Segmentation of contrast enhanced CT images for attenuation correction of PET/CT data
0,0,3,0,1,0,0,1,0,0,0,1,0,3,0,0,0,2,0,2,0,0,3,0,0,2,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C-type filter design based on power-factor correction for 12-pulse HVDC converters
0,6,6,0,2,1,5,0,0,1,0,0,0,1,0,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Integrity-Preserving Replica Coordination for Byzantine Fault Tolerant Systems
0,5,0,0,3,0,1,3,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,2,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Evolutionary based techniques for fault tolerant field programmable gate arrays
0,9,0,0,3,2,0,2,0,0,0,0,1,1,0,0,0,2,0,0,9,3,1,3,1,1,0,1,1,0,0,0,0,1,0,2,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,A History-Based Diagnosis Technique for Static and Dynamic Faults in SRAMs
0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4K-1 Volume Visualization and Error Analysis Using 3D ARFI Imaging Data
0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,Incorporation of security and fault tolerance mechanisms into real-time component-based distributed computing systems
0,4,5,0,2,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,0,0,1,0,0,0,2,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Diagnosis and identification of fault waveform of power
