label,softwar,system,model,fault,test,use,qualiti,perform,data,measur,process,detect,develop,metric,predict,network,design,applic,method,base,reliabl,approach,techniqu,algorithm,estim,paper,analysi,propos,result,servic,evalu,defect,time,control,present,failur,code,studi,improv,error,program,requir,assess,effect,comput,gener,provid,architectur,bas,project,Title
0,1,4,1,0,1,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,IDS: An Immune-Inspired Approach for the Detection of Software Design Smells
0,0,8,2,0,0,2,1,1,0,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,3,2,0,0,2,Embedded system environment: A framework for TLM-based design and prototyping
0,1,0,0,0,2,1,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,A Metrics-Based Approach to Technical Documentation Quality
0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Algorithm for QOS-aware web service composition based on flow path tree with probabilities
0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0,3,1,0,0,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,Adaptive initial quantization parameter selection for H.264/SVC rate control
0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,6,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,Software Defect Prediction Using Dissimilarity Measures
0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,An Autonomic Performance-Aware Workflow Job Management for Service-Oriented Computing
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,Energy-Efficient Clustering Rumor Routing Protocol for Wireless Sensor Networks
0,1,1,0,0,0,2,7,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The impact of Shift Work Implementation on sleeping quality and job performance: A case study of semi-conductor manufacturing company
0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Research of Congestion Control in Wireless Video Transmission
0,6,0,7,0,0,3,1,3,18,1,1,0,0,0,5,0,0,1,0,11,0,0,2,0,0,1,0,0,1,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,Attribute Selection and Imbalanced Data: Problems in Software Defect Prediction
0,2,2,1,5,7,0,1,2,0,0,0,5,0,0,0,0,0,0,0,2,0,0,2,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,1,Requirement based test case prioritization
0,0,2,0,0,0,5,6,1,0,0,2,0,0,2,0,0,0,0,1,1,0,3,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Selecting High Quality Frames for Super Resolution Reconstruction Using Perceptual Quality Metrics
0,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Error analysis in indoors localization using ZigBee wireless networks
0,1,3,0,0,0,5,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Identification and compensation of torque ripples of a PMSM in a haptic context
0,10,0,0,0,0,1,7,0,0,2,0,2,4,3,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Visual Indicator Component Software to Show Component Design Quality and Characteristic
0,1,16,0,6,0,4,0,0,1,1,2,2,2,0,0,3,5,1,0,2,2,0,2,3,1,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,Intelligent monitoring and fault tolerance in large-scale distributed systems
0,1,3,0,2,0,2,4,0,7,1,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Reliable online water quality monitoring as basis for fault tolerant control
0,2,0,0,0,0,1,1,0,1,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,An Empirical Comparison of Fault-Prone Module Detection Approaches: Complexity Metrics and Text Feature Metrics
0,2,0,0,5,10,4,1,1,0,0,0,2,1,1,0,0,1,0,0,1,0,0,5,2,0,1,1,5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Design and Analysis of Cost-Cognizant Test Case Prioritization Using Genetic Algorithm with Test History
0,1,4,0,0,5,1,1,6,3,0,1,1,0,0,0,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,Using Load Tests to Automatically Compare the Subsystems of a Large Enterprise System
0,8,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A Benchmarking Framework for Domain Specific Software
0,3,3,0,0,0,0,3,0,1,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,1,1,1,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A Novel Evaluation Method for Defect Prediction in Software Systems
0,0,3,4,0,0,1,1,1,1,0,0,0,0,0,1,0,0,2,1,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,System Identification and Application Based on Parameters Self-Adaptive SMO
0,1,6,0,0,0,2,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,On Engineering Challenges of Applying Relevance Feedback to Fingerprint Identification Systems
0,3,0,2,0,1,2,1,2,2,0,0,0,0,0,5,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,1,6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Naive Bayes Software Defect Prediction Model
0,0,0,7,0,0,5,1,1,6,2,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Artificial Neural Network Model Application on Long Term Water Level Predictions of South Florida Coastal Waters
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,Crystals and Snowflakes: Building Computation from Stochastically-Assembled Defect- and Variation-prone Nanowire Crossbars
0,4,2,1,0,1,3,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Seamless high speed simulation of VHDL components in the context of comprehensive computing systems using the virtual machine faumachine
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,1,0,0,3,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,An efficient negotiation based algorithm for resources advanced reservation using hill climbing in grid computing system
0,0,1,2,0,0,4,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,3,1,0,0,1,2,2,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,âBeautiful picture of an ugly placeâ? Exploring photo collections using opinion and sentiment analysis of user comments
0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,An Upper Bound on the Probability of Instability of a DVB-T/H Repeater with a Digital Echo Canceller
0,1,0,0,5,0,1,0,2,1,0,0,1,0,0,0,0,0,0,3,2,1,0,0,5,0,2,2,1,4,0,0,0,0,9,1,0,0,0,1,2,3,0,0,1,1,0,0,0,0,0,Reconstructing control flow graph for control flow checking
0,7,1,2,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,A comprehensive evaluation methodology for domain specific software benchmarking
0,8,0,2,0,1,1,7,0,0,3,0,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Software documents quality measurement- a fuzzy approach
0,2,5,4,2,0,2,0,0,2,0,0,1,0,1,0,0,0,0,1,1,0,2,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dependency-aware fault diagnosis with metric-correlation models in enterprise software systems
0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,2,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,Similarity metric for risk assessment in IT change plans
0,1,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,A Quasi-best Random Testing
0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,Quantitative Analysis of Requirements Evolution across Multiple Versions of an Industrial Software Product
0,4,0,1,0,0,0,8,0,0,2,3,0,0,0,0,0,0,1,0,5,0,3,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,1,0,1,0,0,0,Quality Attributes Assessment for Feature-Based Product Configuration in Software Product Line
0,7,3,0,7,0,0,0,5,0,0,2,4,1,0,0,0,0,0,3,0,0,5,0,0,0,1,1,1,0,2,0,0,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,An Interaction-Pattern-Based Approach to Prevent Performance Degradation of Fault Detection in Service Robot Software
0,3,6,1,0,1,4,1,7,2,0,0,0,3,0,2,0,0,0,3,2,0,2,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,3,0,0,Quantitative Analysis for Non-linear System Performance Data Using Case-Based Reasoning
0,2,4,0,3,7,3,1,2,2,1,0,0,0,4,4,1,0,0,1,1,0,1,9,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,Using Faults-Slip-Through Metric as a Predictor of Fault-Proneness
0,0,0,1,0,0,0,1,1,3,0,0,2,0,0,0,0,0,1,1,3,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,Distributed Scalable Clustering for Detecting Halos in Terascale Astronomy Datasets
0,1,0,0,0,0,1,1,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,Clustering Performance on Evolving Data Streams: Assessing Algorithms and Evaluation Measures within MOA
0,1,3,0,1,1,0,0,3,1,0,4,0,0,0,0,3,0,4,0,0,0,0,0,1,3,1,0,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Multi process real-time network applications in Distribution Management System
0,0,6,0,0,0,2,5,1,1,2,0,0,0,5,0,0,0,2,0,1,0,0,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,0,0,0,How dynamic is the Grid? Towards a quality metric for Grid information systems
0,0,8,7,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,17,0,4,0,0,0,0,0,2,0,0,1,0,0,0,Analysis and modeling of time-correlated failures in large-scale distributed systems
0,0,2,0,1,1,0,0,1,2,0,1,6,0,0,0,1,0,2,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Adaptively detecting changes in Autonomic Grid Computing
0,5,3,0,1,0,1,4,0,0,4,1,0,0,3,0,0,6,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,Validation of CK Metrics for Object Oriented Design Measurement
0,1,5,2,5,8,0,0,1,0,0,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,Sensors integration in embedded systems
0,1,0,6,0,0,1,1,1,3,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,Many Task Computing for modeling the fate of oil discharged from the Deep Water Horizon well blowout
0,1,1,0,0,1,0,1,0,1,2,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,The Equipment Development of Detecting the Beer Bottles' Thickness in Real Time
0,6,0,2,0,0,2,3,0,0,1,0,0,5,0,0,1,1,0,1,2,0,1,1,0,1,0,0,0,1,0,4,0,4,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,A Bayesian Based Method for Agile Software Development Release Planning and Project Health Monitoring
0,2,0,0,1,0,5,0,1,3,0,0,5,0,0,0,0,0,0,2,1,0,0,7,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,9,4,0,0,0,0,1,0,0,0,0,Two Efficient Software Techniques to Detect and Correct Control-Flow Errors
0,1,3,0,1,0,1,0,2,0,0,0,0,0,1,1,0,3,0,2,4,1,0,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,0,Phase Characterization and Classification for Micro-architecture Soft Error
0,0,3,3,0,0,0,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,5,0,0,0,PBTrust: A Priority-Based Trust Model for Service Selection in General Service-Oriented Environments
0,10,0,2,0,0,1,1,0,0,2,0,0,0,3,0,0,0,0,3,2,1,0,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A Novel Method to Measure Comprehensive Complexity of Software Based on the Metrics Statistical Model
0,0,10,0,0,0,1,0,4,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,3,0,2,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Context-aware autonomic systems in real-time applications: Performance evaluation
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,1,1,1,0,1,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,2,0,0,Research on load balance of Service Capability Interaction Management
0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Registry support for core component evolution
0,2,0,1,0,0,2,0,0,2,1,0,0,0,0,1,0,0,1,3,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,A Comparative Study of Ensemble Feature Selection Techniques for Software Defect Prediction
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,2,3,1,2,1,0,0,0,1,0,0,0,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Efficient packet classification on FPGAs also targeting at manageable memory consumption
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,7,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,Rule Engine based on improvement Rete algorithm
0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,QAM: QoS-assured management for interoperability and manageability for SOA
0,2,1,0,0,0,1,6,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,Quality factors of business value and service level measurement for SOA
0,1,3,0,2,1,3,0,1,2,3,0,2,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wide area measurement based out-of-step detection technique
0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,5,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The prediction of software aging trend based on user intention
0,1,6,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,Diagnosing the root-causes of failures from cluster log files
0,1,3,6,6,0,1,0,1,4,0,6,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,2,0,0,0,2,0,1,0,0,0,Fault-tolerant communication runtime support for data-centric programming models
0,2,1,0,0,0,1,5,1,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,QoS metrics for service level measurement for SOA environment
0,1,2,0,1,4,4,1,0,0,0,0,0,0,1,0,0,0,5,0,1,0,1,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Automating Coverage Metrics for Dynamic Web Applications
0,1,1,6,0,1,0,2,3,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Effort-Aware Defect Prediction Models
0,0,2,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,6,0,0,Using Architecturally Significant Requirements for Guiding System Evolution
0,0,0,4,0,1,0,3,3,0,0,1,0,1,0,1,0,0,2,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,Reverse Engineering Component Models for Quality Predictions
0,0,1,0,0,0,0,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,InCode: Continuous Quality Assessment and Improvement
0,1,0,0,1,1,4,0,0,4,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Multi resolution analysis for bearing fault diagnosis
0,0,7,0,0,0,0,0,7,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,An Online Performance Anomaly Detector in Cluster File Systems
0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,1,0,0,3,0,1,0,1,2,0,0,0,1,6,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,A Software-Implemented Configurable Control Flow Checking Method
0,3,1,0,0,0,1,5,1,0,0,0,0,0,0,3,0,1,1,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,The Q-ImPrESS Method -- An Overview
0,1,3,2,0,0,1,3,0,0,0,1,0,0,1,0,0,7,2,0,0,1,1,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Estimating design quality of digital systems via machine learning
0,1,0,1,2,0,3,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Novel fault diagnostic technique for permanent Magnet Synchronous Machines using electromagnetic signature analysis
0,0,0,0,0,1,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Using pattern detection techniques and refactoring to improve the performance of ASMOV
0,1,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,Measuring testability of aspect oriented programs
0,3,4,2,0,0,1,5,0,1,3,1,0,2,0,0,1,3,0,2,1,0,0,1,0,0,1,0,0,2,0,5,0,1,2,0,0,0,0,0,0,0,0,3,2,1,3,0,0,0,0,The research and development of comprehensive evaluation and management system for harmonic and negative-sequence
0,2,0,1,0,8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,An evolutionary algorithm for regression test suite reduction
0,3,13,0,0,0,1,3,0,0,3,0,2,2,0,0,1,4,1,0,0,1,1,0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,1,0,0,1,1,0,1,The development of monitoring and analyzing system of voltage sag
0,0,3,0,1,3,2,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Research and Design for Infrared Diagnostic System of Aviation Electronic Components
0,1,2,0,0,0,3,4,1,7,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,The alice data quality monitoring system
0,1,3,0,0,1,0,1,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,The ATLAS trigger monitoring and operation in proton-proton collisions
0,0,2,1,2,0,1,0,0,0,0,2,6,1,0,0,0,1,2,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,Hardware/software optimization of error detection implementation for real-time embedded systems
0,3,7,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,Structural Aware Quantitative Interprocedural Dataflow Analysis
0,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,Step Up Transformer online monitoring experience in TucuruÃ­ Power Plant
0,1,4,0,0,1,4,1,0,0,2,3,0,3,0,0,0,0,0,1,2,0,1,0,0,2,2,0,1,2,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,Vision based cross sectional area estimator for industrial rubber profile extrusion process controlling
0,1,4,0,0,1,4,1,0,0,2,3,0,3,0,0,0,0,0,1,2,0,1,0,0,2,2,0,1,2,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,Vision based cross sectional area estimator for industrial rubber profile extrusion process controlling
0,4,2,0,0,0,0,1,0,0,1,0,1,0,1,0,3,0,0,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,3,PINCETTE â?Validating changes and upgrades in networked software
0,1,1,1,4,0,2,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monitoring and fault diagnosis of photovoltaic panels
0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Analyzing personality types to predict team performance
0,5,2,5,0,4,2,1,0,4,0,0,0,0,1,3,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Test effort optimization by prediction and ranking of fault-prone software modules
0,2,14,1,3,0,1,0,0,1,2,2,1,0,0,1,0,1,0,1,3,4,0,0,1,1,1,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,6,1,4,0,0,0,Reliability comparison of computer based core temperature monitoring system with two and three thermocouples per sub-assembly for Fast Breeder Reactors
0,4,9,0,1,0,4,1,2,1,0,2,0,0,0,0,0,2,0,0,6,2,1,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,2,1,0,3,0,0,0,0,0,Regulatory review of computer based systems: Indian perspectives
0,7,0,1,6,7,3,1,0,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,2,1,0,0,0,Optimal testing resource allocation for modular software considering imperfect debugging and change point using genetic algorithm
0,11,1,1,0,0,2,1,1,0,0,0,10,6,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,13,1,0,0,2,0,0,1,0,0,0,0,0,0,Clone detection: Why what and how?
0,2,1,0,0,0,4,0,4,0,0,2,1,5,0,0,0,0,0,0,4,0,0,4,1,0,0,0,0,1,0,0,0,2,0,0,0,17,0,0,2,3,1,0,0,0,0,0,0,0,0,Source code modification technology based on parameterized code patterns
0,1,0,0,0,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,Simulation strategies for the LHC ATLAS experiment
0,2,5,0,0,1,1,3,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Diagnostic systems and resource utilization of the ATLAS high level trigger
0,1,1,0,0,1,4,1,2,2,1,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,New ultra high resolution LYSO pentagon detector blocks for lower-cost murine PET-CT (MuPET/CT)
