label,system,test,softwar,fault,model,use,detect,qualiti,data,predict,approach,applic,develop,process,servic,design,network,method,base,propos,defect,paper,techniqu,analysi,perform,reliabl,code,result,error,assess,requir,algorithm,failur,time,gener,program,case,tool,bas,present,metric,studi,evalu,measur,effect,architectur,control,improv,compon,provid,Title
0,0,5,0,3,0,0,1,0,0,0,2,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,Invariant-Based Automatic Testing of Modern Web Applications
0,1,1,1,0,0,0,3,0,0,0,2,0,2,1,0,0,1,0,2,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,A Fiber-Optic Multisensor System for Predischarges Detection on Electrical Equipment
0,0,0,2,1,0,0,1,0,4,0,0,0,0,2,0,3,0,0,0,1,0,1,2,1,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Automating Data Analysis and Acquisition Setup in a Silicon Debug Environment
0,0,2,0,5,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,6,0,3,0,0,2,0,0,0,0,1,2,0,2,2,0,0,1,0,2,1,0,3,0,0,0,0,0,Towards Better Fault Localization: A Crosstab-Based Statistical Approach
0,5,0,1,3,3,0,3,0,1,1,0,0,3,0,0,0,0,2,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Adaptive Estimation-Based Leakage Detection for a Wind Turbine Hydraulic Pitching System
0,1,0,3,0,0,0,0,1,0,0,3,1,0,7,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,Apply Quantitative Management Now
1,0,0,2,5,0,3,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,7,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Software Fault Prediction Using Quad Tree-Based K-Means Clustering Algorithm
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2,1,0,0,0,0,2,0,0,Monetary Cost-Aware Checkpointing and Migration on Amazon Cloud Spot Instances
0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Reasoning about the Reliability of Diverse Two-Channel Systems in Which One Channel Is """"Possibly Perfect"""""
0,5,0,1,2,3,2,0,0,6,0,0,3,0,0,0,1,0,1,1,2,0,1,1,0,3,0,0,1,0,0,0,3,0,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,EasyPDP: An Efficient Parallel Dynamic Programming Runtime System for Computational Biology
0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Meeting Soft Deadlines in Scientific Workflows Using Resubmission Impact
0,2,20,2,4,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,1,0,1,Formal Analysis of the Probability of Interaction Fault Detection Using Random Testing
0,0,3,4,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Structural Complexity and Programmer Team Strategy: An Experimental Test
0,2,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,9,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,Clone Management for Evolving Software
0,0,8,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Mutation-Driven Generation of Unit Tests and Oracles
0,1,0,3,3,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,2,0,1,0,2,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,Statistical Reliability Estimation of Microprocessor-Based Systems
0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,1,2,1,0,0,1,0,0,0,0,0,0,1,5,0,1,0,1,0,0,1,0,2,0,0,0,0,0,Formal Specification-Based Inspection for Verification of Programs
0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,4,0,3,0,1,1,2,0,0,0,1,0,1,Visual Readability Analysis: How to Make Your Writings Easier to Read
0,2,5,2,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,Data Acquisition of a Tensile Test Stand for Cryogenic Environment
0,2,0,1,3,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1,3,0,4,0,0,0,0,0,1,0,1,0,5,1,0,0,0,0,0,Location of DC Line Faults in Conventional HVDC Systems With Segments of Cables and Overhead Lines Using Terminal Measurements
0,0,0,0,2,1,3,0,0,9,3,2,0,0,5,0,1,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,1,0,0,1,1,0,3,0,0,0,0,Analyzing Massive Machine Maintenance Data in a Computing Cloud
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,Robust White Matter Lesion Segmentation in FLAIR MRI
0,4,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Virtual Appliance Size Optimization with Active Fault Injection
0,3,0,1,0,0,1,4,2,0,0,1,1,1,0,0,0,0,0,1,2,0,1,2,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,1,Altered Fingerprints: Analysis and Detection
0,3,0,1,0,1,1,0,2,0,1,0,2,1,0,0,0,0,0,1,2,0,0,1,0,1,0,2,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,1,Joint H.264/scalable video coding-multiple input multiple output rate control for wireless video applications
0,0,0,0,0,3,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A Collaboration Maturity Model: Development and Exploratory Application
0,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,Short-Circuit Fault Protection Strategy for High-Power Three-Phase Three-Wire Inverter
0,0,0,7,0,0,4,0,1,2,1,0,0,6,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Predicting expert developers for newly reported bugs using frequent terms similarities of bug attributes
0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,Techniques and Tools for Parallelizing Software
1,0,0,6,0,0,3,0,0,0,7,1,0,0,0,0,1,0,0,1,0,5,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,3,0,0,1,0,0,Evaluating Stratification Alternatives to Improve Software Defect Prediction
0,4,4,5,7,7,0,0,0,0,0,1,1,2,2,0,0,0,0,0,3,0,4,1,0,0,2,0,1,0,1,0,0,1,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1,A Dependent Model for Fault Tolerant Software Systems During Debugging
0,1,0,2,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,2,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,Low-cost control flow error protection by exploiting available redundancies in the pipeline
0,0,0,2,3,1,2,0,1,2,3,0,0,1,0,0,0,0,2,1,0,0,1,3,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,Analysis of Clustering Techniques for Software Quality Prediction
0,2,1,19,0,0,2,0,4,0,0,3,0,1,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,A Clustered Approach to Analyze the Software Quality Using Software Defects
0,4,7,12,11,8,2,2,0,1,0,0,0,8,2,0,0,0,0,0,2,0,1,0,0,0,5,0,0,1,0,1,0,3,3,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,Flexible Discrete Software Reliability Growth Model for Distributed Environment Incorporating Two Types of Imperfect Debugging
0,0,1,0,5,0,0,5,0,0,0,3,4,0,0,0,0,0,3,0,1,0,2,2,0,2,1,0,2,0,2,1,0,3,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,Assessing HPC Failure Detectors for MPI Jobs
0,1,1,4,0,6,1,2,0,0,0,0,0,0,2,0,0,0,0,1,1,5,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Generative Inspection: An Intelligent Model to Detect and Remove Software Defects
0,5,0,1,0,0,2,0,1,1,0,0,7,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,1,16,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,ERSA: Error Resilient System Architecture for Probabilistic Applications
0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,Crosstalk Issues of Vicinity Magnets Studied With a Novel Rotating-Coil System
0,2,0,1,1,3,2,0,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,1,3,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,3,0,Risk-informed Preventive Maintenance optimization
0,4,0,0,0,3,5,0,0,0,1,0,2,1,1,0,6,0,1,1,1,0,3,0,9,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,8,1,6,0,0,0,0,Comparison modeling of system reliability for future NASA projects
0,8,0,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8,0,4,0,1,0,0,0,0,8,0,0,0,2,0,0,2,0,4,2,0,0,0,6,0,3,0,Reliability analysis of substation automation system functions
0,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,On ESL verification of memory consistency for system-on-chip multiprocessing
0,0,3,0,5,0,0,1,0,0,0,2,0,3,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,5,1,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,A new SBST algorithm for testing the register file of VLIW processors
0,0,0,2,7,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,CrashTest'ing SWAT: Accurate gate-level evaluation of symptom-based resiliency solutions
0,4,0,1,2,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,Flexible and Smart Online Monitoring and Fault Diagnosis System for Rotating Machinery
0,4,2,1,0,0,3,0,0,0,3,0,1,0,0,0,0,0,6,0,0,1,0,1,5,0,0,1,2,2,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,Impact Analysis Using Static Execute After in WebKit
0,2,0,8,2,0,4,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,6,3,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,On the Comparison of User Space and Kernel Space Traces in Identification of Software Anomalies
0,2,0,5,0,7,3,0,0,2,3,1,0,0,3,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,Software Evolution Prediction Using Seasonal Time Analysis: A Comparative Study
0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,Filtering Bug Reports for Fix-Time Analysis
0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feature Identification from the Source Code of Product Variants
0,4,0,3,0,0,3,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,3,0,0,1,1,0,0,0,0,0,1,0,2,Pragmatic design quality assessment
0,1,1,5,0,2,2,0,6,0,1,3,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1,2,2,0,0,1,0,0,0,Software Quality Model and Framework with Applications in Industrial Context
0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Optical Fiber Bus Protection Network to Multiplex Sensors: Experimental Validation of Self-Diagnosis
0,4,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,Current injection disturbance based voltage drift control for anti-islanding of photovoltaic inverter system
0,1,0,1,5,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Induction machine fault diagnosis using microcontroller and Real Time Digital Simulation unit
0,4,0,0,0,0,0,0,1,0,1,2,4,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,An Effective Solution to Task Scheduling and Memory Partitioning for Multiprocessor System-on-Chip
0,21,5,1,2,13,2,0,0,7,1,0,0,4,1,0,4,0,0,3,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,4,International Space Station power system requirements models and simulation
0,3,1,1,1,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Wind shear detection for small and improvised airfields
0,4,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Detection Technology of Train Signal Based on Loop Current Acquisition System
0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,2,5,0,0,2,0,0,0,1,2,0,0,0,0,0,0,7,0,1,0,0,0,2,0,0,0,1,2,0,1,0,0,0,0,1,Single-path and multi-path label switched path allocation algorithms with quality-of-service constraints: performance analysis and implementation in NS2
0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Combined profiling: A methodology to capture varied program behavior across multiple inputs
0,0,0,0,3,0,5,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,1,7,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,An Efficient Run Time Control Flow Errors Detection by DCT Technique
0,3,2,2,0,0,2,0,1,0,0,1,0,3,3,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,"The 18 mm<formula formulatype=""""inline""""> <img src=""""/images/tex/732.gif"""" alt=""""^{2}""""> </formula> Laboratory: Teaching MEMS Development With the SUMMiT Foundry Process"
0,3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Utilizing a Smart Grid Monitoring System to Improve Voltage Quality of Customers
0,1,0,1,1,2,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Fault detection of system level SoC model
0,3,2,1,0,0,3,1,4,3,0,0,0,0,3,0,0,4,1,2,0,0,0,0,0,1,0,0,2,3,0,1,0,0,0,3,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,The evaluation of 3D traverses of three different distance lengths toward the quality of the network for Deformation Survey
0,2,3,2,0,7,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,Using Parameterized Attributes to Improve Testing Capabilities with Domain-Specific Modeling Languages
0,0,0,1,0,0,4,0,1,4,1,0,0,0,0,0,0,3,0,0,1,0,2,1,0,0,0,2,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,UFlood: High-throughput flooding over wireless mesh networks
0,0,0,0,0,11,1,0,0,0,0,2,0,2,0,0,0,0,0,1,2,0,1,0,1,2,0,8,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,An Optimized Compilation of UML State Machines
0,2,0,1,2,0,0,1,0,0,0,1,1,0,0,0,2,2,0,1,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,A Novel Self-Adaptive Fault-Tolerant Mechanism and Its Application for a Dynamic Pervasive Computing Environment
0,0,0,1,0,0,0,2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Behavioral patterns in voltage transformer for ferroresonance detection
0,8,2,6,2,1,1,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,4,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,Decision fusion software system for turbine engine fault diagnostics
0,5,0,1,0,1,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,On Resource Overbooking in an Unmanned Aerial Vehicle
0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,WatchMyPhone  Providing developer support for shared user interface objects in collaborative mobile applications
0,1,0,1,0,0,3,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,1,1,0,Development of an inductive concentration measurement sensor of nano sized zero valent iron
0,2,0,0,0,0,5,0,1,0,0,0,0,1,0,3,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Assessment of free basic electricity and use of pre-paid meters in South Africa
0,0,0,0,0,1,2,0,0,2,0,1,1,0,0,0,1,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,Overbooking-Based Resource Allocation in Virtualized Data Center
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fingerprint enhancement using contextual iterative filtering
0,0,3,1,3,0,1,1,0,0,0,2,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,@tComment: Testing Javadoc Comments to Detect Comment-Code Inconsistencies
0,1,8,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,Behaviourally Adequate Software Testing
0,0,10,1,1,0,0,1,1,0,0,2,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3,0,0,1,0,1,1,0,0,0,0,1,0,0,A Scalable Distributed Concolic Testing Approach: An Empirical Evaluation
0,0,0,1,0,9,3,0,1,2,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,7,1,0,0,1,0,1,1,0,0,0,2,1,0,0,Dynamic Backward Slicing of Model Transformations
0,0,0,0,4,0,1,0,0,0,0,3,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,AutoFLox: An Automatic Fault Localizer for Client-Side JavaScript
0,0,10,0,3,0,2,0,0,0,6,5,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,10,0,0,1,0,0,1,0,2,0,0,0,0,0,Tester Feedback Driven Fault Localization
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,A Unified Approach for Localizing Non-deadlock Concurrency Bugs
0,1,12,0,1,3,0,1,0,1,0,3,3,0,1,0,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,Test Adequacy Evaluation for the User-database Interaction: A Specification-Based Approach
0,0,0,0,0,0,0,5,0,0,0,3,4,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,0,0,1,0,0,2,2,0,3,0,0,1,0,1,0,0,0,0,0,CrossCheck: Combining Crawling and Differencing to Better Detect Cross-browser Incompatibilities in Web Applications
0,0,1,6,7,1,1,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,3,5,0,0,0,0,0,0,3,1,An Empirical Study of Pre-release Software Faults in an Industrial Product Line
0,0,0,0,0,7,0,1,5,0,0,0,1,2,0,0,6,0,0,1,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Challenges for Addressing Quality Factors in Model Transformation
0,0,7,0,0,0,0,1,0,0,0,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Identifying Failure-Inducing Combinations in a Combinatorial Test Set
0,0,8,2,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,3,0,0,0,0,0,0,0,0,Industrial Application of Concolic Testing on Embedded Software: Case Studies
0,0,0,7,0,0,2,1,1,0,0,0,1,4,1,0,0,0,0,1,2,0,1,0,6,1,0,4,1,1,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,Securing Opensource Code via Static Analysis
0,0,21,0,0,3,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,3,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,A Smart Structured Test Automation Language (SSTAL)
0,0,9,0,4,0,2,0,0,0,5,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,8,0,0,1,0,0,1,0,6,0,0,1,0,0,Mitigating the Effect of Coincidental Correctness in Spectrum Based Fault Localization
0,0,10,5,5,0,3,1,0,0,0,1,4,0,0,0,0,0,1,0,2,0,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,1,1,3,0,Web Mutation Testing
0,1,6,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,Experimental Comparison of Test Case Generation Methods for Finite State Machines
0,1,2,0,0,0,1,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,Overcoming Web Server Benchmarking Challenges in the Multi-core Era
0,0,8,0,3,0,0,4,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Test Case Prioritization Due to Database Changes in Web Applications
0,4,4,0,1,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Towards Symbolic Model-Based Mutation Testing: Pitfalls in Expressing Semantics as Constraints
0,0,11,0,2,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,3,0,1,0,0,1,Automatic XACML Requests Generation for Policy Testing
0,0,16,5,2,0,0,1,1,0,0,1,0,3,1,0,2,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,Adding Criteria-Based Tests to Test Driven Development
0,0,0,6,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Languages and Their Importance in Quality Software
0,1,0,0,0,0,2,0,3,0,2,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A multi-frame and multi-slice H.264 parallel video encoding approach with simultaneous encoding of prediction frames
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,5,2,0,0,Apply embedded openflow MPLS technology on wireless Openflow  OpenRoads
0,1,0,1,1,1,1,1,0,0,0,2,0,0,4,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Formal specification of humanitarian disaster management processes
