label,softwar,model,system,use,develop,process,research,engin,studi,design,project,method,paper,data,inform,manag,approach,analysi,result,requir,base,knowledg,applic,evalu,present,test,support,bas,effect,propos,perform,technolog,experi,comput,web,improv,problem,product,learn,techniqu,review,tool,provid,differ,program,estim,user,work,framework,commun,Title
0,5,1,5,0,1,0,0,3,0,0,0,0,1,0,0,1,3,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Software engineering challenges for mutable agent systems.
0,4,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Software engineering education (SEEd)
0,6,0,3,0,1,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,Software Engineering Education Improvement: An Assessment of a Software Engineering Programme
0,3,0,0,3,0,0,9,3,2,0,0,4,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,Software engineering practice versus evidence-based software engineering research
0,4,0,0,2,3,1,11,3,0,1,3,1,1,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Software engineering research strategy: Combining experimental and explorative research (EER).
0,6,7,1,0,0,0,0,0,0,1,3,0,1,0,0,1,1,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,7,0,0,0,0,Software estimation: a fuzzy approach
0,9,5,0,1,0,10,0,0,1,1,0,4,1,0,0,0,0,0,1,0,1,0,1,1,3,0,0,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Software maintenance maturity model (smmm): the software maintenance process model
0,7,0,1,0,4,4,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,2,1,0,1,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,Software maintenance seen as a knowledge management issue
0,2,4,0,5,1,0,0,0,0,1,0,0,3,2,0,0,1,1,1,0,0,0,7,0,1,0,0,0,0,0,10,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Software performance modeling using UML and Petri nets.
0,1,5,0,3,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,2,0,0,0,0,Software Productivity Measurement Using Multiple Size Measures
0,9,4,1,4,1,0,0,1,0,0,0,1,1,5,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,Software reliability prediction by soft computing techniques
0,6,0,6,0,0,1,0,5,0,2,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Software Systems Engineering with Model-Based Design
0,4,0,0,0,1,0,4,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Software Testing Research: Achievements Challenges Dreams
0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Sojourn time asymptotics in processor sharing queues with varying service rate
0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,2,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,Solving Large-Scale Nonlinear Programming Problems by Constraint Partitioning
0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Solving Timetabling Problem Using Genetic and Heuristic Algorithms
0,6,0,0,0,0,1,1,3,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Soup or Art? The Role of Evidential Force in Empirical Software Engineering
0,3,0,0,2,1,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,Source-Level Linkage: Adding Semantic Information to C++ Fact-bases
0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,Spatial Complexity Metrics: An Investigation of Utility
0,0,7,0,2,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,SPECIFICATION AND AUTOMATIC GENERATION OF SIMULATION MODELS WITH APPLICATIONS IN SEMICONDUCTOR MANUFACTURING
0,4,0,3,1,0,2,1,3,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Specification and evaluation of safety properties in a component-based software engineering process.
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,"Specifying Reusable Security
Requirements"
0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Speculative optimization using hardware-monitored guarded regions for java virtual machines
0,0,0,0,1,3,1,2,0,2,0,1,8,0,3,3,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,Spiral Multi-aspect Hepatitis Data Mining
0,3,0,0,1,0,0,0,0,0,0,0,1,2,1,3,0,0,6,0,0,0,0,4,0,1,1,0,0,0,0,3,0,0,1,0,2,1,0,0,0,0,0,2,0,2,0,0,2,0,0,Static Analysis of Object References in RMI-Based Java Software
0,0,0,0,1,2,0,2,0,1,0,0,0,0,3,1,0,0,8,1,1,2,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,0,0,1,1,0,Static program analysis based on virtual register renaming
0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,0,0,5,4,0,0,0,0,1,1,0,4,0,0,0,5,1,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,Statistical Absolute Evaluation of Gene Ontology Terms with Gene Expression Data
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Statistical Reliability with Applications
0,0,0,2,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,3,2,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,Statistically rigorous java performance evaluation
0,0,0,1,0,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,0,Strategies for Working with Digital Medical Images
0,2,0,0,1,0,0,0,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,STRATUM: A METHODOLOGY FOR DESIGNING HEURISTIC AGENT NEGOTIATION STRATEGIES
0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Structural Protein Interactions Predict Kinase-Inhibitor Interactions in Upregulated Pancreas Tumour Genes Expression Data
0,3,4,1,1,4,0,0,0,1,0,7,0,2,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Structuring Software Architecture Project Memories
0,6,0,1,2,0,0,1,0,1,5,0,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Study of Design Characteristics in Evolving Software Using Stability as a Criterion
0,0,0,0,0,4,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,Study on Rapid Prototyping Methodology of the Lecture Contents for the IT SoC Certificate Program
0,4,0,3,0,3,0,0,1,2,0,2,0,0,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Studying Software Engineers: Data Collection Techniques for Software Field Studies
0,0,0,4,1,1,0,0,0,1,0,2,2,1,0,2,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Style-based architectural analysis for migrating a webbased regional trade information system
0,0,0,2,0,0,0,2,0,3,1,0,0,0,0,1,1,0,0,2,0,2,0,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2,0,Success Factors and Impacts of Mobile Business Applications: Results from a Mobile e-Procurement Study
0,14,0,0,2,5,3,0,0,2,0,7,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,Successful Collaborative Software Projects for Medical Devices in an FDA Regulated Environment: Myth or Reality?
0,0,1,2,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Supervision Based on Place Invariants: A Survey
0,0,4,1,2,0,0,1,0,0,1,0,0,1,0,1,1,0,3,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,1,Support for Task Modeling ? A ?Constructive? Exploration
0,0,0,0,4,0,12,0,0,1,0,0,0,1,0,0,2,4,3,0,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Supporting Change Impact Analysis for Service Oriented Business Applications
0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,1,0,1,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,Supporting Personal Collections across Digital Libraries in Spatial Hypertext
0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,4,0,0,0,5,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Supporting Salespersons Through Location Based Mobile Applications and Services
0,4,4,4,3,0,0,0,3,0,0,0,0,2,0,3,0,0,1,1,2,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Supporting task-oriented modeling using interactive UML views
0,2,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,0,0,2,0,0,1,1,1,Supporting the Developers of Context-Aware Mobile Telemedicine Applications
0,3,0,4,2,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,1,0,0,Survey of component-based software development.
0,5,0,0,2,2,0,4,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Survey of Software Inspection Research: 1991-2005
0,0,0,0,6,1,1,2,0,2,14,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Survey of the Use and Documentation of Architecture Design Rationale
0,4,0,2,1,0,3,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,Symphony: View-Driven Software Architecture Reconstruction
0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,Synthesising Research Results
0,2,0,6,0,2,2,3,4,2,0,1,0,0,0,0,2,0,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,System Quality Requirements Engineering (SQUARE): Case Study on Asset Management System Phase II
0,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System Test Planning of Software: An Optimization Approach
0,1,5,1,1,0,0,0,0,1,2,0,5,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,1,0,"Systematic Construction of Goal-Oriented COTS
Taxonomies"
0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Systematic integration between requirements and architecture.
0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Systematization of Knowledge about Performative Verbs: Capturing Speaker?s Intention
0,0,0,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Systemic Analysis Applied to Problem Solving: The Case of the Past Participle in French
0,2,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TABASCO: a taxonomy-based domain engineering method
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,Tabletop Sharing of Digital Photographs for the Elderly
0,0,0,0,0,2,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Tackling Offshore Communication Challenges with Agile Architecture-Centric Development
0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,Tasks and scenario-based evaluation of information visualization techniques
0,0,0,1,2,5,0,2,0,5,0,0,6,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,Taxonomic Dimensions for Studying Situational Method Development
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Taxonomy of algorithm animation languages
0,8,5,0,6,6,0,1,5,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0,Teaching an Undergraduate AI Course with Games and Simulation
0,0,0,2,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Teaching computer game design and construction.
0,1,0,0,1,1,0,0,1,0,0,0,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,Teaching Empirical Methods to Undergraduate Students Working Group Results
0,2,0,4,0,1,0,0,2,0,1,0,0,0,0,0,0,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teaching Evidence-Based Software Engineering to University Students
0,5,0,0,2,1,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,Teaching Software Architecture Design
0,5,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Teaching Software Evolution in Open Source
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Technology Adds New Principles to Persuasive Psychology: Evidence from Health Education
0,0,1,2,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Temporal Processing in a Spiking Model of the Visual System
0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Test Patterns with TTCN-3
0,2,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,7,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,Testing in Software Product Lines
0,0,0,1,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,1,0,0,0,Testing vs. code inspection vs. what else?: male and female end users' debugging strategies
0,0,0,0,5,0,0,3,0,2,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Text Mining for Finding Functional Community of Related Genes Using TCM Knowledge
0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Texture Analysis for Classification of Endometrial Tissue in Gray Scale Transvaginal Ultrasonography
0,1,0,2,3,2,1,1,1,0,2,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,The (Practical) Importance of SE Experiments
0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,The Amount of Information on Emotional States Conveyed by the Verbal and Nonverbal Channels: Some Perceptual Data
0,5,0,0,1,7,4,3,0,2,0,0,0,0,0,6,0,1,0,2,0,0,1,0,1,0,0,0,0,9,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6,The antecedents and impacts of information processing effectiveness in inter-organizational collaborative software development
0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,The Antecedents of Online Consumers? Perceived Usefulness of Website: A Protocol Analysis Approach
0,0,0,1,0,0,0,3,0,0,1,3,0,1,0,1,4,0,0,0,1,0,0,2,0,2,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,1,The Application of ICT in Collaborative Working in Construction Projects: A Critical Review
0,0,0,1,1,0,2,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Biometrics Grid: A Solution to Biometric Technologies
0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,The Cache Complexity of Multithreaded Cache Oblivious Algorithms
0,4,7,3,3,7,1,0,3,0,6,1,2,0,0,1,1,1,1,0,2,2,0,0,2,0,2,0,0,0,1,0,0,2,1,0,1,2,0,0,0,0,0,1,0,0,0,3,2,0,0,The Claims Library Capability Maturity Model: Evaluating a Claims Library
0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,The co-adaptive neural network approach to the Euclidean Travelling Salesman Problem
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The computational complexity of component selection in simulation reuse
0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Conceptualization of a Configurable Multi-party Multi-message Request-Reply Conversation
0,2,0,1,3,0,0,0,1,3,0,1,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,The consistency of empirical comparisons of regression and analogy-based software project cost prediction
0,2,4,0,2,4,5,3,2,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Contract Winning Process A Guide for Small Development Companies
0,0,2,3,1,1,0,0,0,0,1,1,0,1,3,0,0,0,0,0,1,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,The Data Abstraction Layer as Knowledge Provider for a Medical Multi-agent System
0,0,0,0,3,0,0,1,0,0,2,0,0,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Design of a Portable Kit of Wireless Sensors for Naturalistic Data Collection
0,1,3,3,5,2,0,0,2,0,4,0,0,0,5,1,0,1,2,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,The Design Implementation and Use of Domain Specific Languages
0,0,2,0,0,1,3,0,0,1,13,1,0,0,1,1,0,0,0,1,1,4,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,4,0,0,0,0,1,0,0,0,1,0,0,THE DEVELOPMENT OF A SHARABLE CONTENT OBJECT REFERENCE MODEL (SCORM) BEST PRACTICES GUIDE FOR INSTRUCTIONAL DESIGNERS
0,2,5,0,1,3,9,1,1,0,0,0,0,2,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,The development of a supply chain management process maturity model using the concepts of business process orientation.
0,0,0,2,3,1,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,The Development of Remote E-Voting Around the World: A Review of Roads and Directions
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Difference is in Messaging
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Effect of Animation Location and Timing on Visual Search Performance and Memory
0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,The Effect of Communication Frequency and Channel Richness on the Convergence Between Chief Executive and Chief Information Officers
0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,The Effect of Knowledge-of-External-Representations upon Performance and Representational Choice in a Database Query Task
0,0,12,2,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,3,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,The Effect of Model Granularity on Student Performance Prediction Using Bayesian Networks
0,0,11,1,3,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,The effect of the number of concepts on the readability of schemas: an empirical study with data models
0,0,0,0,2,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,The Effect of User Factors on Consumer Familiarity with Health Terms: Using Gender as a Proxy for Background Knowledge About Gender-Specific Illnesses
0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,The Effectiveness of Educational Technology: A Preliminary Study of Learners from Small and Large Power Distance Cultures
0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,The Effects of Cultural Diversity in Virtual Teams Versus Face-to-Face Teams
0,0,1,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The effects of task complexity and time availability limitations on human performance in database query tasks
0,0,1,0,0,1,0,2,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,The Effects of Visual Versus Verbal Metaphors on Novice and Expert Learners? Performance
0,0,0,0,1,0,0,3,0,6,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,The E-Government Melting Pot: Lacking New Public Management and Innovation Flavor?
